Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
218460347,The Road to Tender Hearts,Annie  Hartnett,"Hartnett, Annie",,"=""0593873440""","=""9780593873441""",0,4.35,Ballantine Books,Hardcover,384,2025,2025,,2026/02/01,to-read,to-read (#362),to-read,,,,0,0
169485073,"The Strength of the Few (Hierarchy, #2)",James  Islington,"Islington, James",,"=""""","=""""",0,4.37,Text Publishing,Hardcover,720,2025,2025,,2024/02/25,currently-reading,currently-reading (#3),currently-reading,,,,1,0
226955282,Dating After the End of the World,Jeneva Rose,"Rose, Jeneva",,"=""1662520212""","=""9781662520211""",3,3.85,Montlake,Kindle Edition,295,2025,2025,2026/01/04,2025/12/29,,,read,,,,1,0
216052751,The Book Club for Troublesome Women,Marie Bostwick,"Bostwick, Marie",,"=""1400344743""","=""9781400344741""",5,4.09,Harper Muse,Paperback,372,2025,2025,2026/01/05,2025/12/07,,,read,,,,1,0
58662236,Small Things Like These,Claire Keegan,"Keegan, Claire",,"=""0802158749""","=""9780802158741""",4,4.08,Grove Press,Hardcover,118,2021,2021,2025/12/16,2025/02/08,,,read,,,,1,0
219876684,The Answer Is No,Fredrik Backman,"Backman, Fredrik",Elizabeth DeNoma,"=""1662526520""","=""9781662526527""",5,3.91,Amazon Original Stories ,Kindle Edition,68,2024,2024,2025/12/05,2025/04/22,,,read,,,,1,0
232466984,107 Days,Kamala Harris,"Harris, Kamala",,"=""1668211653""","=""9781668211656""",0,4.29,Simon & Schuster,Hardcover,304,2025,2025,,2025/12/05,to-read,to-read (#361),to-read,,,,0,0
214151420,The House of My Mother: A Daughter's Quest for Freedom,Shari Franke,"Franke, Shari",,"=""1668065398""","=""9781668065396""",0,4.30,Gallery Books,Hardcover,320,2025,2025,,2025/12/05,to-read,to-read (#360),to-read,,,,0,0
223736287,Replaceable You: Adventures in Human Anatomy,Mary Roach,"Roach, Mary",,"=""1324050624""","=""9781324050629""",0,4.11,W. W. Norton & Company,Hardcover,288,2025,2025,,2025/12/05,to-read,to-read (#359),to-read,,,,0,0
220341389,Everything Is Tuberculosis: The History and Persistence of Our Deadliest Infection,John Green,"Green, John",,"=""0525556575""","=""9780525556572""",0,4.35,Crash Course Books,Hardcover,198,2025,2025,,2025/12/05,to-read,to-read (#358),to-read,,,,0,0
210191671,Katabasis,R.F. Kuang,"Kuang, R.F.",,"=""0063021498""","=""9780063021495""",0,3.77,Harper Voyager,Kindle Edition,567,2025,2025,,2025/12/05,to-read,to-read (#357),to-read,,,,0,0
227429747,Cursed Daughters,Oyinkan Braithwaite,"Braithwaite, Oyinkan",,"=""0385551479""","=""9780385551472""",0,4.05,Doubleday,Hardcover,364,2025,2025,,2025/12/05,to-read,to-read (#356),to-read,,,,0,0
213243915,We All Live Here,Jojo Moyes,"Moyes, Jojo",,"=""1984879324""","=""9781984879325""",0,3.89,Pamela Dorman Books,Hardcover,450,2025,2025,,2025/12/05,to-read,to-read (#355),to-read,,,,0,0
217163697,My Friends,Fredrik Backman,"Backman, Fredrik",Neil   Smith,"=""1982112824""","=""9781982112820""",0,4.37,Atria Books,Hardcover,436,2025,2025,,2025/12/05,to-read,to-read (#354),to-read,,,,0,0
853510,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""0007119313""","=""9780007119318""",3,4.20,HarperCollins,Paperback,274,2007,1934,2025/12/04,2025/10/26,,,read,,,,1,0
222490389,Alchemised,SenLinYu,"SenLinYu, SenLinYu",,"=""0593972708""","=""9780593972700""",5,4.37,Del Rey,Hardcover,1030,2025,2025,2025/11/03,2025/10/20,,,read,,,,1,0
223363578,Crafting for Sinners,Jenny Kiefer,"Kiefer, Jenny",,"=""1683694708""","=""9781683694700""",0,3.43,Quirk Books,Paperback,304,2025,2025,,2025/10/26,to-read,to-read (#353),to-read,,,,0,0
195474144,Table for Two,Amor Towles,"Towles, Amor",,"=""0593296370""","=""9780593296370""",4,4.19,Viking,Hardcover,451,2024,2024,2025/10/20,2025/05/04,,,read,,,,1,0
3591262,Cutting for Stone,Abraham   Verghese,"Verghese, Abraham",,"=""0375414495""","=""9780375414497""",0,4.33,Alfred A. Knopf,Hardcover,560,2009,2009,,2025/10/20,to-read,to-read (#352),to-read,,,,0,0
199798217,The Lion Women of Tehran,Marjan Kamali,"Kamali, Marjan",,"=""1668036584""","=""9781668036587""",5,4.48,Gallery Books,Hardcover,327,2024,2024,2025/10/19,2025/08/10,,,read,,,,1,0
222376728,"Bringer of Dust (The Talents, 2)",J.M. Miro,"Miro, J.M.",,"=""1250833876""","=""9781250833877""",0,4.16,Flatiron Books,Paperback,608,2025,2024,,2025/10/13,to-read,to-read (#351),to-read,,,,0,0
238179918,"An Assassins Anonymous Novel Series 2-Book Collection Set - Fast-Paced Thriller and Action Adventure - Assassins Anonymous, The Medusa Protocol",Rob Hart,"Hart, Rob",,"=""""","=""""",0,4.00,G.P. Putnam’s Sons,Hardcover,640,2025,,,2025/09/28,to-read,to-read (#350),to-read,,,,0,0
228026841,Assassins Anonymous,Rob Hart,"Hart, Rob",,"=""0593717414""","=""9780593717417""",0,3.89,G.P. Putnam's Sons,Paperback,336,2025,2024,,2025/09/28,to-read,to-read (#349),to-read,,,,0,0
220239049,"You Wanna Be on Top?: A Memoir of Makeovers, Manipulation, and Not Becoming America's Next Top Model",Sarah Hartshorne,"Hartshorne, Sarah",,"=""0593735242""","=""9780593735244""",4,3.91,Crown,Hardcover,272,2025,2025,2025/09/24,2025/09/20,,,read,,,,1,0
210832955,Glamorous Notions,Megan Chance,"Chance, Megan",,"=""1662515782""","=""9781662515781""",4,4.00,Lake Union Publishing,Kindle Edition,369,2025,2025,2025/09/21,2025/09/12,,,read,,,,1,0
214627245,The Undoing of Alejandro Velasco,Diego Boneta,"Boneta, Diego",,"=""1662517564""","=""9781662517563""",4,3.81,Amazon Crossing,Kindle Edition,275,2025,2025,,2025/07/08,,,read,,,,2,0
228639318,The One That Got Away,Mike Gayle,"Gayle, Mike",,"=""1662530285""","=""9781662530289""",3,3.45,Amazon Original Stories,Kindle Edition,101,2025,,2025/05/31,2025/05/31,,,read,,,,1,0
223854881,What We Can Know,Ian McEwan,"McEwan, Ian",,"=""0593804724""","=""9780593804728""",0,3.90,Knopf,Hardcover,303,2025,2025,,2025/08/27,to-read,to-read (#348),to-read,,,,0,0
227777201,Who Is the Liar,Laura Lee Bahr,"Bahr, Laura Lee",,"=""1662529023""","=""9781662529023""",4,3.39,Little A,Kindle Edition,247,2025,2025,2025/08/26,2025/08/24,,,read,,,,1,0
213212694,Butter,Asako Yuzuki,"Yuzuki, Asako",Polly Barton,"=""0063236419""","=""9780063236417""",2,3.45,Ecco,Paperback,464,2024,2017,2025/08/24,2025/07/16,,,read,,,,1,0
218460337,The Compound,Aisling Rawle,"Rawle, Aisling",,"=""0593977270""","=""9780593977279""",4,3.55,Random House,Hardcover,292,2025,2025,2025/08/22,2025/08/19,,,read,,,,1,0
44582454,Regretting You,Colleen Hoover,"Hoover, Colleen",,"=""154201641X""","=""9781542016414""",3,4.10,Montlake Romance,Kindle Edition,363,2019,2019,2024/12/28,2020/10/25,,,read,,,,1,0
90202302,"Iron Flame (The Empyrean, #2)",Rebecca Yarros,"Yarros, Rebecca",,"=""1649374178""","=""9781649374172""",4,4.36,Entangled: Red Tower Books,Hardcover,640,2023,2023,,2025/08/19,,,read,,,,1,0
61431922,"Fourth Wing (The Empyrean, #1)",Rebecca Yarros,"Yarros, Rebecca",,"=""1649374046""","=""9781649374042""",4,4.57,Entangled: Red Tower Books,Hardcover,517,2023,2023,2023/09/20,2023/09/04,,,read,,,,1,0
209439446,"Onyx Storm (The Empyrean, #3)",Rebecca Yarros,"Yarros, Rebecca",,"=""1649374186""","=""9781649374189""",4,4.21,Red Tower Books,Hardcover,544,2025,2025,,2025/08/19,,,read,,,,1,0
198902277,The Wedding People,Alison Espach,"Espach, Alison",,"=""""","=""""",3,4.08,Henry Holt and Company,Hardcover,367,2024,2024,2025/02/21,2025/02/08,,,read,,,,1,0
40033006,The 7½ Deaths of Evelyn Hardcastle,Stuart Turton,"Turton, Stuart",,"=""""","=""""",2,3.78,Sourcebooks Landmark,Kindle Edition,482,2018,2018,2020/10/14,2020/05/17,,,read,,,,1,0
63922274,Go as a River,Shelley Read,"Read, Shelley",,"=""1954118236""","=""9781954118232""",5,4.25,Spiegel & Grau,Hardcover,320,2023,2023,2025/08/01,2025/06/29,,,read,,,,1,0
221081944,You Dreamed of Empires,Álvaro Enrigue,"Enrigue, Álvaro",Natasha Wimmer,"=""0593544803""","=""9780593544808""",0,3.74,Riverhead Books,Paperback,240,2024,2022,,2025/07/16,to-read,to-read (#347),to-read,,,,0,0
68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765316889""","=""9780765316882""",0,4.38,Tor Books,Hardcover,590,2007,2007,,2025/06/20,currently-reading,currently-reading (#2),currently-reading,,,,1,0
68428,"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""9780765311788""",5,4.49,Tor Books,Hardcover,541,2006,2006,2025/07/09,2025/06/20,,,read,,,,1,0
2767793,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765316897""","=""9780765316899""",0,4.56,Tor Books,Hardcover,572,2008,2008,,2025/06/20,to-read,to-read (#346),to-read,,,,0,0
217905433,The Rules of Fortune,Danielle Prescod,"Prescod, Danielle",Mindy Kaling,"=""1662520131""","=""9781662520136""",3,3.61,Mindy's Book Studio,Kindle Edition,293,2025,2025,2025/06/15,2025/06/02,,,read,,,,1,0
59093587,Patricia Wants to Cuddle,Samantha  Allen,"Allen, Samantha",,"=""163893004X""","=""9781638930044""",4,3.49,Zando,Hardcover,256,2022,2022,2025/06/02,2025/05/06,,,read,,,,1,0
214195399,The Usual Desire to Kill: A Novel,Camilla Barnes,"Barnes, Camilla",,"=""1668062844""","=""9781668062845""",0,3.47,Scribner,Kindle Edition,255,2025,2025,,2025/05/31,to-read,to-read (#345),to-read,,,,0,0
59232498,The Last Rose of Shanghai,Weina Dai Randel,"Randel, Weina Dai",,"=""1542032881""","=""9781542032889""",0,4.12,Lake Union Publishing,Kindle Edition,429,2021,2021,,2025/05/31,to-read,to-read (#344),to-read,,,,0,0
199698485,The God of the Woods,Liz    Moore,"Moore, Liz",,"=""""","=""""",4,4.10,Riverhead Books,Kindle Edition,490,2024,2024,2025/05/31,2025/01/28,,,read,,,,1,0
76865,Good to Great: Why Some Companies Make the Leap... and Others Don't,Jim Collins,"Collins, Jim",,"=""0066620996""","=""9780066620992""",0,4.12,Harper Business,Hardcover,300,2001,2001,,2025/05/28,currently-reading,currently-reading (#1),currently-reading,,,,1,0
177178698,Becoming Madam Secretary,Stephanie Dray,"Dray, Stephanie",,"=""0593437063""","=""9780593437063""",0,4.45,Berkley,Kindle Edition,544,2024,2024,,2025/05/22,to-read,to-read (#343),to-read,,,,0,0
217203110,My Friends,Fredrik Backman,"Backman, Fredrik",Neil   Smith,"=""1982112840""","=""9781982112844""",0,4.37,Atria Books,Kindle Edition,435,2025,2025,,2025/05/22,to-read,to-read (#342),to-read,,,,0,0
91274427,What You Are Looking for Is in the Library,Michiko Aoyama,"Aoyama, Michiko",Alison Watts,"=""1335005625""","=""9781335005625""",0,4.03,Hanover Square Press,Hardcover,304,2023,2020,,2025/05/15,to-read,to-read (#341),to-read,,,,0,0
203578763,"The Sequel (The Book Series, #2)",Jean Hanff Korelitz,"Korelitz, Jean Hanff",,"=""1250875471""","=""9781250875471""",0,3.60,Celadon Books,Hardcover,304,2024,2024,,2025/05/10,to-read,to-read (#340),to-read,,,,0,0
57693566,The Latecomer,Jean Hanff Korelitz,"Korelitz, Jean Hanff",,"=""1250790794""","=""9781250790798""",0,4.01,Celadon Books,Hardcover,439,2022,2022,,2025/05/10,to-read,to-read (#339),to-read,,,,0,0
55315487,"The Plot (The Book Series, #1)",Jean Hanff Korelitz,"Korelitz, Jean Hanff",,"=""125079076X""","=""9781250790767""",0,3.81,Celadon Books,Hardcover,320,2021,2021,,2025/05/10,to-read,to-read (#338),to-read,,,,0,0
34002132,"Oathbringer (The Stormlight Archive, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.60,Tor Books,Hardcover,1248,2017,2017,2025/05/10,2025/02/27,,,read,,,,1,0
176443453,Greta & Valdin,Rebecca K. Reilly,"Reilly, Rebecca K.",,"=""1668028042""","=""9781668028049""",4,3.90,Avid Reader Press / Simon & Schuster,Hardcover,352,2024,2021,2025/04/28,2025/03/08,,,read,,,,1,0
211004023,The Bones Beneath My Skin,T.J. Klune,"Klune, T.J.",,"=""1250890438""","=""9781250890436""",0,4.08,Tor Books,Hardcover,416,2025,2018,,2025/04/22,to-read,to-read (#337),to-read,,,,0,0
217111922,Bad Men,Julie Mae Cohen,"Cohen, Julie Mae",,"=""1419772341""","=""9781419772344""",0,3.60,Harry N. Abrams,Paperback,336,2025,2023,,2025/04/21,to-read,to-read (#336),to-read,,,,0,0
17332218,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326361""","=""9780765326362""",5,4.76,Tor Books,Hardcover,1088,2014,2014,2025/04/14,2025/02/27,,,read,,,,1,0
207611566,Witchcraft for Wayward Girls,Grady Hendrix,"Hendrix, Grady",,"=""0593548981""","=""9780593548981""",0,3.90,Berkley,Hardcover,482,2025,2025,,2025/03/13,to-read,to-read (#335),to-read,,,,0,0
205673392,The Bog Wife,Kay Chronister,"Chronister, Kay",,"=""1640096620""","=""9781640096622""",0,3.57,Counterpoint,Hardcover,336,2024,2024,,2025/02/27,to-read,to-read (#334),to-read,,,,0,0
203578847,"Wind and Truth (The Stormlight Archive, #5)",Brandon Sanderson,"Sanderson, Brandon",,"=""1250319188""","=""9781250319180""",0,4.37,Tor Books,Hardcover,1344,2024,2024,,2025/02/27,to-read,to-read (#333),to-read,,,,0,0
49021976,"Rhythm of War (The Stormlight Archive, #4)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326388""","=""9780765326386""",0,4.58,Tor Books,Hardcover,1232,2020,2020,,2025/02/27,to-read,to-read (#332),to-read,,,,0,0
64631561,"The Many Lives of Mama Love: A Memoir of Lying, Stealing, Writing, and Healing",Lara Love Hardin,"Hardin, Lara Love",,"=""1982197668""","=""9781982197667""",5,4.43,Simon & Schuster,Kindle Edition,319,2023,2023,2025/02/25,2023/09/16,,,read,,,,1,0
4965,Year of Wonders,Geraldine Brooks,"Brooks, Geraldine",,"=""0142001430""","=""9780142001431""",4,4.01,Penguin Books,Paperback,304,2002,2001,2025/02/23,2021/05/30,,,read,,,,1,0
62990449,The Diamond Eye,Kate Quinn,"Quinn, Kate",,"=""""","=""""",5,4.29,William Morrow,Kindle Edition,448,2022,2022,2025/02/07,2022/07/09,,,read,,,,1,0
208931300,Intermezzo,Sally Rooney,"Rooney, Sally",,"=""0374602638""","=""9780374602635""",0,3.80,"Farrar, Straus and Giroux",Hardcover,464,2024,2024,,2025/02/08,to-read,to-read (#331),to-read,,,,0,0
203931803,Men Have Called Her Crazy,Anna Marie Tendler,"Tendler, Anna Marie",,"=""1668032341""","=""9781668032343""",0,3.43,Simon & Schuster,Hardcover,304,2024,2024,,2025/02/08,to-read,to-read (#330),to-read,,,,0,0
126918172,Anita de Monte Laughs Last,Xóchitl González,"González, Xóchitl",,"=""""","=""""",4,3.78,Flatiron Books,Kindle Edition,342,2024,2024,2025/01/31,2025/01/15,,,read,,,,1,0
217245618,The Names,Florence Knapp,"Knapp, Florence",,"=""0593833902""","=""9780593833902""",0,4.15,Pamela Dorman Books,Hardcover,328,2025,2025,,2025/01/28,to-read,to-read (#329),to-read,,,,0,0
214152211,The Bright Years,Sarah Damoff,"Damoff, Sarah",,"=""1668061449""","=""9781668061442""",0,4.23,Simon & Schuster,Hardcover,288,2025,2025,,2025/01/28,to-read,to-read (#328),to-read,,,,0,0
209668781,Onyx Storm (The Empyrean #3),Rebecca Yarros,"Yarros, Rebecca",,"=""1649376944""","=""9781649376947""",4,4.21,Entangled: Red Tower Books,Kindle Edition,758,2025,2025,2025/01/25,2024/12/24,,,read,,,,1,0
173754979,James,Percival Everett,"Everett, Percival",,"=""0385550367""","=""9780385550369""",5,4.43,Knopf Doubleday,Hardcover,303,2024,2024,2025/01/19,2025/01/16,,,read,,,,1,0
37442,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Gregory Maguire,"Maguire, Gregory",Douglas Smith,"=""""","=""""",3,3.51,ReganBooks,Paperback,406,2000,1995,2025/01/15,2025/01/01,,,read,,,,1,0
37959904,Unsheltered,Barbara Kingsolver,"Kingsolver, Barbara",,"=""0062865501""","=""9780062865502""",0,3.67,HarperAudio,Audiobook,,2018,2018,,2025/01/06,to-read,to-read (#327),to-read,,,,0,0
14249,Prodigal Summer,Barbara Kingsolver,"Kingsolver, Barbara",,"=""0060959037""","=""9780060959036""",0,4.05,Harper Perennial,Paperback,444,2001,2000,,2025/01/06,to-read,to-read (#326),to-read,,,,0,0
40725379,"Animal, Vegetable, Miracle: A Year of Food Life",Barbara Kingsolver,"Kingsolver, Barbara","Steven L. Hopp, Camille Kingsolver, Lily Hopp Kingsolver","=""0062653075""","=""9780062653079""",0,4.05,Harper,Kindle Edition,383,2017,2007,,2025/01/06,to-read,to-read (#325),to-read,,,,0,0
210670920,Give Her Credit: The Untold Account of a Women's Bank That Empowered a Generation,Grace L. Williams,"Williams, Grace L.",,"=""1542025478""","=""9781542025478""",3,3.61,Little A,Kindle Edition,209,2025,2025,2025/01/01,2024/12/28,,,read,,,,1,0
58018175,The Magnificent Lives of Marjorie Post,Allison Pataki,"Pataki, Allison",,"=""""","=""""",0,4.14,Ballantine Books,Kindle Edition,400,2022,2022,,2024/12/28,to-read,to-read (#324),to-read,,,,0,0
25076674,The Alchemist,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""""","=""""",5,3.92,HarperOne,Kindle Edition,84,2021,1988,2024/12/26,2022/05/30,,,read,,,,1,0
51473403,"Good Morning, Monster: A Therapist Shares Five Heroic Stories of Emotional Recovery",Catherine Gildiner,"Gildiner, Catherine",,"=""1250272262""","=""9781250272263""",5,4.45,St. Martin's Press,Kindle Edition,356,2020,2020,2024/12/25,2024/08/24,,,read,,,,1,0
51603444,"Before the Coffee Gets Cold (Before the Coffee Gets Cold, #1)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",,"=""1488077215""","=""9781488077210""",5,3.65,Hanover Square Press,Kindle Edition,227,2020,2015,2024/12/24,2023/10/29,,,read,,,,1,0
220817728,Atmosphere,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""""","=""""",0,4.33,Ballantine Books,Hardcover,352,2025,2025,,2024/12/24,to-read,to-read (#323),to-read,,,,0,0
62919742,How to Say Babylon,Safiya Sinclair,"Sinclair, Safiya",,"=""1982132337""","=""9781982132330""",4,4.43,37 Ink,Hardcover,352,2023,2023,2024/12/23,2024/12/07,,,read,,,,1,0
52873094,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""""","=""""",3,3.66,Del Rey,Kindle Edition,301,2020,2020,2020/12/25,2020/11/01,,,read,,,,1,0
44294655,A Certain Hunger,Chelsea G. Summers,"Summers, Chelsea G.",,"=""""","=""""",0,3.70,Audible Studios,Paperback,250,2019,2019,,2024/12/14,to-read,to-read (#322),to-read,,,,0,0
62929342,Real Americans,Rachel Khong,"Khong, Rachel",,"=""0593537254""","=""9780593537251""",0,3.95,Knopf,Hardcover,416,2024,2024,,2024/12/13,to-read,to-read (#321),to-read,,,,0,0
57007429,I Hope This Finds You Well: Poems,Kate Baer,"Baer, Kate",,"=""0063137992""","=""9780063137998""",4,4.27,Harper Perennial,Paperback,96,2021,2021,2024/12/09,2021/11/16,,,read,,,,1,0
85148114,The Heaven & Earth Grocery Store,James   McBride,"McBride, James",,"=""0593422961""","=""9780593422960""",4,3.91,Riverhead Books,Kindle Edition,400,2023,2023,2024/12/09,2023/11/29,,,read,,,,1,0
195790847,A Sorceress Comes to Call,T. Kingfisher,"Kingfisher, T.",,"=""1250244072""","=""9781250244079""",0,4.04,Tor Books,Hardcover,321,2024,2024,,2024/12/08,to-read,to-read (#320),to-read,,,,0,0
203956639,An Academy for Liars,Alexis Henderson,"Henderson, Alexis",,"=""0593638301""","=""9780593638309""",0,3.43,Ace,Hardcover,464,2024,2024,,2024/12/08,to-read,to-read (#319),to-read,,,,0,0
181350367,"How to Solve Your Own Murder (Castle Knoll Files, #1)",Kristen Perrin,"Perrin, Kristen",,"=""0593474015""","=""9780593474013""",0,3.79,Dutton,Hardcover,358,2024,2024,,2024/12/08,to-read,to-read (#318),to-read,,,,0,0
217362723,The Seventh Veil of Salome,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,"=""0593600266""","=""9780593600269""",0,3.75,Del Rey,Hardcover,321,2024,2024,,2024/12/08,to-read,to-read (#317),to-read,,,,0,0
126918788,The Women,Kristin Hannah,"Hannah, Kristin",,"=""""","=""""",4,4.59,St. Martin's Press,Kindle Edition,472,2024,2024,2024/11/19,2024/01/12,,,read,,,,1,0
15749201,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,"=""0812983580""","=""9780812983586""",4,4.19,Random House,Kindle Edition,658,2012,2000,2024/11/06,2020/10/18,,,read,,,,1,0
127282939,Beautyland,Marie-Helene Bertino,"Bertino, Marie-Helene",,"=""0374109281""","=""9780374109288""",0,4.06,"Farrar, Straus and Giroux",Hardcover,327,2024,2024,,2024/10/31,to-read,to-read (#316),to-read,,,,0,0
34037113,"The Rules of Magic (Practical Magic, #0.2)",Alice Hoffman,"Hoffman, Alice",Tanja Fornaro,"=""""","=""""",4,4.01,Simon & Schuster,Kindle Edition,369,2017,2017,2024/10/21,2024/10/20,,,read,,,,1,0
768889,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3.1)",George R.R. Martin,"Martin, George R.R.",,"=""0006479901""","=""9780006479901""",0,4.47,HarperVoyager,Paperback,663,2001,2000,,2020/10/23,,,read,,,,1,0
53387539,The Baddest Girl on the Planet,Heather Frese,"Frese, Heather",,"=""1949467384""","=""9781949467383""",3,3.42,Blair,Kindle Edition,228,2021,2021,2022/11/27,2024/09/21,,,read,,,,2,0
197363973,I Want to Die but I Still Want to Eat Tteokbokki: Further Conversations with My Psychiatrist,Baek Se-hee,"Se-hee, Baek",,"=""1639732306""","=""9781639732302""",0,3.64,Bloomsbury Publishing,Hardcover,224,2024,2019,,2024/09/05,to-read,to-read (#315),to-read,,,,0,0
62066104,I Hope This Finds You Well,Natalie Sue,"Sue, Natalie",,"=""006332038X""","=""9780063320383""",4,3.73,William Morrow,Kindle Edition,349,2024,2024,2024/09/03,2024/08/29,,,read,,,,1,0
101146072,The Square of Sevens,Laura Shepherd-Robinson,"Shepherd-Robinson, Laura",,"=""1668031124""","=""9781668031124""",4,4.12,Atria Books,Hardcover,528,2023,2023,2024/09/02,2024/07/18,,,read,,,,1,0
133938808,The Familiar,Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",5,3.74,Flatiron Books,Kindle Edition,387,2024,2024,2024/08/25,2024/08/21,,,read,,,,1,0
201626940,Ask Not: The Kennedys and the Women They Destroyed,Maureen Callahan,"Callahan, Maureen",,"=""0316276170""","=""9780316276177""",0,4.09,"Little, Brown and Company",Hardcover,400,2024,2024,,2024/08/24,to-read,to-read (#314),to-read,,,,0,0
203747795,The Stone Witch of Florence,Anna Rasche,"Rasche, Anna",,"=""0778310450""","=""9780778310457""",0,3.63,Park Row,Hardcover,368,2024,2024,,2024/08/22,to-read,to-read (#313),to-read,,,,0,0
207974153,The Most Boring Book Ever,Brandon Sanderson,"Sanderson, Brandon",Kazu Kibuishi,"=""1250843669""","=""9781250843661""",0,3.89,Roaring Brook Press,Hardcover,48,2024,2024,,2024/08/22,to-read,to-read (#312),to-read,,,,0,0
203956681,"Fear the Flames (Fear the Flames, #1)",Olivia Rose Darling,"Darling, Olivia Rose",,"=""0593873890""","=""9780593873892""",0,3.74,Delacorte Press,Hardcover,384,2024,2022,,2024/08/22,to-read,to-read (#311),to-read,,,,0,0
207299448,The Night We Lost Him,Laura Dave,"Dave, Laura",,"=""1668002930""","=""9781668002933""",0,3.59,Scribner,Hardcover,298,2024,2024,,2024/08/22,to-read,to-read (#310),to-read,,,,0,0
62919732,Lady Tan’s Circle of Women,Lisa See,"See, Lisa",,"=""1982117087""","=""9781982117085""",4,4.35,Scribner,Hardcover,352,2023,2023,2024/08/21,2024/06/29,,,read,,,,1,0
39943902,Fire & Blood,George R.R. Martin,"Martin, George R.R.",Doug Wheatley,"=""""","=""""",4,4.05,Bantam,ebook,787,2018,2018,2022/08/31,2020/10/18,,,read,,,,2,0
13337715,"A Dance with Dragons 1: Dreams and Dust (A Song of Ice and Fire, #5, Part 1 of 2)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",0,4.34,HarperVoyager,Paperback,690,2012,2011,,2020/10/23,,,read,,,,1,0
60873122,The Briar Club,Kate Quinn,"Quinn, Kate",,"=""0063244764""","=""9780063244764""",0,4.28,William Morrow,Kindle Edition,430,2024,2024,,2024/07/29,to-read,to-read (#309),to-read,,,,0,0
42643869,Blood & Fire,George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",0,3.96,Harper Voyager,Hardcover,,,,,2024/07/25,to-read,to-read (#308),to-read,,,,0,0
40591670,I Will Teach You to Be Rich: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works,Ramit Sethi,"Sethi, Ramit",,"=""1523505745""","=""9781523505746""",0,4.20,Workman Publishing Company,Paperback,352,2019,2009,,2022/11/08,to-read,to-read (#307),to-read,,,,1,0
15815333,The Interestings,Meg Wolitzer,"Wolitzer, Meg",,"=""1594488398""","=""9781594488399""",3,3.60,Riverhead Books,Hardcover,468,2013,2013,2024/07/24,2024/07/21,,,read,,,,1,0
154629339,The Cautious Traveller's Guide to the Wastelands,Sarah  Brooks,"Brooks, Sarah",,"=""""","=""""",0,3.58,Flatiron Books,Kindle Edition,310,2024,2024,,2024/07/18,to-read,to-read (#306),to-read,,,,0,0
61151270,I Could Live Here Forever,Hanna  Halperin,"Halperin, Hanna",,"=""0593492072""","=""9780593492079""",0,3.73,Viking,Hardcover,336,2023,2023,,2024/07/15,to-read,to-read (#305),to-read,,,,0,0
63017297,My Husband,Maud Ventura,"Ventura, Maud",Emma Ramadan,"=""0063274825""","=""9780063274822""",0,3.65,HarperVia,Hardcover,272,2023,2021,,2024/07/15,to-read,to-read (#304),to-read,,,,0,0
58724622,Mary,Nat Cassidy,"Cassidy, Nat",,"=""1250265231""","=""9781250265234""",0,3.75,Tor Nightfire,Paperback,416,2022,2022,,2024/07/15,to-read,to-read (#303),to-read,,,,0,0
77810,The Days of Abandonment,Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""1933372001""","=""9781933372006""",0,3.86,Europa Editions,Paperback,188,2005,2002,,2024/07/13,to-read,to-read (#302),to-read,,,,0,0
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0385353308""","=""9780385353304""",0,4.07,Knopf,Hardcover,333,2014,2014,,2024/07/13,to-read,to-read (#301),to-read,,,,0,0
